Mdt;Valore Livello;Valore Liv. Superiore;Valore Liv. Superiore_1;Str.;C;Liv.Sede;Sezione;Tipologia;Componente;Tipo Elemento;Check
  100;B4            ;01                   ;DE                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_01_DE_5
  100;B4            ;01                   ;EE                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_01_EE_5
  100;B4            ;02                   ;1E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_02_1E_5
  100;B4            ;02                   ;2E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_02_2E_5
  100;B4            ;02                   ;3E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_02_3E_5
  100;B4            ;02                   ;4E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_02_4E_5
  100;B4            ;02                   ;5E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_02_5E_5
  100;B4            ;02                   ;6E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_02_6E_5
  100;B4            ;02                   ;7E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_02_7E_5
  100;B4            ;02                   ;8E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_02_8E_5
  100;B4            ;02                   ;9E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_02_9E_5
  100;B4            ;02                   ;AE                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_02_AE_5
  100;B4            ;02                   ;BE                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_02_BE_5
  100;B4            ;02                   ;CE                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_02_CE_5
  100;B4            ;02                   ;DE                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_02_DE_5
  100;B4            ;02                   ;EE                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_02_EE_5
  100;B4            ;03                   ;1E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_03_1E_5
  100;B4            ;03                   ;2E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_03_2E_5
  100;B4            ;03                   ;3E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_03_3E_5
  100;B4            ;03                   ;4E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_03_4E_5
  100;B4            ;03                   ;5E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_03_5E_5
  100;B4            ;03                   ;6E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_03_6E_5
  100;B4            ;03                   ;7E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_03_7E_5
  100;B4            ;03                   ;8E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_03_8E_5
  100;B4            ;03                   ;9E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_03_9E_5
  100;B4            ;03                   ;AE                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_03_AE_5
  100;B4            ;03                   ;BE                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_03_BE_5
  100;B4            ;03                   ;CE                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_03_CE_5
  100;B4            ;03                   ;DE                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_03_DE_5
  100;B4            ;03                   ;EE                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_03_EE_5
  100;B4            ;04                   ;1E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_04_1E_5
  100;B4            ;04                   ;2E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_04_2E_5
  100;B4            ;04                   ;3E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_04_3E_5
  100;B4            ;04                   ;4E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_04_4E_5
  100;B4            ;04                   ;5E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_04_5E_5
  100;B4            ;04                   ;6E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_04_6E_5
  100;B4            ;04                   ;7E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_04_7E_5
  100;B4            ;04                   ;8E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_04_8E_5
  100;B4            ;04                   ;9E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_04_9E_5
  100;B4            ;04                   ;AE                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_04_AE_5
  100;B4            ;04                   ;BE                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_04_BE_5
  100;B4            ;04                   ;CE                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_04_CE_5
  100;B4            ;04                   ;DE                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_04_DE_5
  100;B4            ;04                   ;EE                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_04_EE_5
  100;B4            ;05                   ;1E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_05_1E_5
  100;B4            ;05                   ;2E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_05_2E_5
  100;B4            ;05                   ;3E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_05_3E_5
  100;B4            ;05                   ;4E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_05_4E_5
  100;B4            ;05                   ;5E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_05_5E_5
  100;B4            ;05                   ;6E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_05_6E_5
  100;B4            ;05                   ;7E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_05_7E_5
  100;B4            ;05                   ;8E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_05_8E_5
  100;B4            ;05                   ;9E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_05_9E_5
  100;B4            ;05                   ;AE                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_05_AE_5
  100;B4            ;05                   ;BE                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_05_BE_5
  100;B4            ;05                   ;CE                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_05_CE_5
  100;B4            ;06                   ;1E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_06_1E_5
  100;B4            ;06                   ;2E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_06_2E_5
  100;B4            ;06                   ;3E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_06_3E_5
  100;B4            ;06                   ;4E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_06_4E_5
  100;B4            ;06                   ;5E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_06_5E_5
  100;B4            ;06                   ;6E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_06_6E_5
  100;B4            ;06                   ;7E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_06_7E_5
  100;B4            ;06                   ;8E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_06_8E_5
  100;B4            ;06                   ;9E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_06_9E_5
  100;B4            ;06                   ;AE                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_06_AE_5
  100;B4            ;06                   ;BE                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_06_BE_5
  100;B4            ;06                   ;CE                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_06_CE_5
  100;B4            ;07                   ;1E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_07_1E_5
  100;B4            ;07                   ;2E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_07_2E_5
  100;B4            ;07                   ;3E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_07_3E_5
  100;B4            ;07                   ;4E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_07_4E_5
  100;B4            ;07                   ;5E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_07_5E_5
  100;B4            ;07                   ;6E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_07_6E_5
  100;B4            ;07                   ;7E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_07_7E_5
  100;B4            ;07                   ;8E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_07_8E_5
  100;B4            ;07                   ;9E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_07_9E_5
  100;B4            ;07                   ;AE                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_07_AE_5
  100;B4            ;07                   ;BE                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_07_BE_5
  100;B4            ;07                   ;CE                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_07_CE_5
  100;B4            ;08                   ;1E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_08_1E_5
  100;B4            ;08                   ;2E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_08_2E_5
  100;B4            ;08                   ;3E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_08_3E_5
  100;B4            ;09                   ;1E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_09_1E_5
  100;B4            ;09                   ;2E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_09_2E_5
  100;B4            ;09                   ;3E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_09_3E_5
  100;B4            ;10                   ;3E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_10_3E_5
  100;B4            ;11                   ;3E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B4_11_3E_5
  100;B5            ;01                   ;1E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B5_01_1E_5
  100;B5            ;01                   ;2E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B5_01_2E_5
  100;B5            ;01                   ;3E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;B5_01_3E_5
