Mdt;Valore Livello;Valore Liv. Superiore;Valore Liv. Superiore_1;Str.;C;Liv.Sede;Tipo ogg.;Prof.cat.;Codice attività Addizionale;Documento PM;Check
  100;GI            ;C5                   ;07                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C5_07_6
  100;GI            ;C5                   ;08                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C5_08_6
  100;GI            ;C6                   ;01                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C6_01_6
  100;GI            ;C6                   ;02                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C6_02_6
  100;GI            ;C6                   ;03                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C6_03_6
  100;GI            ;C6                   ;04                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C6_04_6
  100;GI            ;C6                   ;05                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C6_05_6
  100;GI            ;C6                   ;06                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C6_06_6
  100;GI            ;C6                   ;07                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C6_07_6
  100;GI            ;C6                   ;08                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C6_08_6
  100;GI            ;C7                   ;01                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C7_01_6
  100;GI            ;C7                   ;02                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C7_02_6
  100;GI            ;C7                   ;03                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C7_03_6
  100;GI            ;C7                   ;04                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C7_04_6
  100;GI            ;C7                   ;05                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C7_05_6
  100;GI            ;C7                   ;06                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C7_06_6
  100;GI            ;C7                   ;07                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C7_07_6
  100;GI            ;C7                   ;08                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C7_08_6
  100;GI            ;C8                   ;01                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C8_01_6
  100;GI            ;C8                   ;02                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C8_02_6
  100;GI            ;C8                   ;03                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C8_03_6
  100;GI            ;C8                   ;04                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C8_04_6
  100;GI            ;C8                   ;05                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C8_05_6
  100;GI            ;C8                   ;06                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C8_06_6
  100;GI            ;C8                   ;07                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C8_07_6
  100;GI            ;C8                   ;08                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C8_08_6
  100;GI            ;P1                   ;01                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;GI_P1_01_6
  100;GI            ;P1                   ;02                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;GI_P1_02_6
  100;GI            ;P1                   ;03                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;GI_P1_03_6
  100;GI            ;P1                   ;04                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;GI_P1_04_6
  100;GI            ;P1                   ;05                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;GI_P1_05_6
  100;GI            ;P1                   ;06                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;GI_P1_06_6
  100;GI            ;P1                   ;07                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;GI_P1_07_6
  100;GI            ;P1                   ;08                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;GI_P1_08_6
  100;GI            ;P1                   ;09                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;GI_P1_09_6
  100;GI            ;P2                   ;01                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;GI_P2_01_6
  100;GI            ;P2                   ;02                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;GI_P2_02_6
  100;GI            ;P2                   ;03                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;GI_P2_03_6
  100;GI            ;P2                   ;04                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;GI_P2_04_6
  100;GI            ;P2                   ;05                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;GI_P2_05_6
  100;GI            ;P2                   ;06                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;GI_P2_06_6
  100;GI            ;P2                   ;07                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;GI_P2_07_6
  100;GI            ;P3                   ;01                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;GI_P3_01_6
  100;GI            ;P3                   ;02                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;GI_P3_02_6
  100;GI            ;P3                   ;03                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;GI_P3_03_6
  100;GI            ;P3                   ;04                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;GI_P3_04_6
  100;GI            ;P3                   ;05                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;GI_P3_05_6
  100;GI            ;P3                   ;06                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;GI_P3_06_6
  100;GI            ;P3                   ;07                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;GI_P3_07_6
  100;GI            ;P4                   ;01                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;GI_P4_01_6
  100;GI            ;P4                   ;02                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;GI_P4_02_6
  100;GI            ;P4                   ;03                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;GI_P4_03_6
  100;GI            ;P4                   ;04                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;GI_P4_04_6
  100;GI            ;P4                   ;05                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;GI_P4_05_6
  100;GI            ;P4                   ;06                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;GI_P4_06_6
  100;GI            ;P4                   ;07                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;GI_P4_07_6
  100;GI            ;P5                   ;01                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;GI_P5_01_6
  100;GI            ;P6                   ;01                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;GI_P6_01_6
  100;GI            ;P7                   ;01                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;GI_P7_01_6
  100;GI            ;P8                   ;01                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;GI_P8_01_6
  100;GI            ;P9                   ;01                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;GI_P9_01_6
  100;GI            ;PA                   ;01                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;GI_PA_01_6
  100;GI            ;PB                   ;01                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;GI_PB_01_6
  100;GI            ;PC                   ;01                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;GI_PC_01_6
  100;GI            ;PD                   ;01                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;GI_PD_01_6
  100;GI            ;PE                   ;01                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;GI_PE_01_6
  100;GI            ;PF                   ;01                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;GI_PF_01_6
  100;GI            ;PG                   ;01                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;GI_PG_01_6
  100;GI            ;PH                   ;01                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;GI_PH_01_6
  100;GI            ;PI                   ;01                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;GI_PI_01_6
  100;GI            ;PJ                   ;01                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;GI_PJ_01_6
  100;GI            ;PK                   ;01                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;GI_PK_01_6
  100;GI            ;PL                   ;01                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;GI_PL_01_6
  100;GI            ;PM                   ;01                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;GI_PM_01_6
  100;GI            ;PN                   ;01                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;GI_PN_01_6
  100;GI            ;PO                   ;01                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;GI_PO_01_6
  100;GI            ;PP                   ;01                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;GI_PP_01_6
  100;GR            ;ZZ                   ;0E                   ;Z-RES;E;5       ;FL_INFRAST;FL00000E ;                           ;            ;GR_ZZ_0E_5
