FL;Description;AM Section;AM Part;AM Component;Element Type;Tech.Obj.SAP CODE;Catalog Profile
kkH;IsoCode Country + Technology (H);;;;;;
kkH-yyyy;Nome Centrale;;;;;;FL00000H
kkH-yyyy-Px;Parti Generiche di impianto;;;;;;FL00000H
kkH-yyyy-Px-11x;Terreni;0000;11;1111;ALI;FL_INFRAST;FL00000H
kkH-yyyy-Px-11x-10;Terreni EGP;0000;11;1111;ALI;FL_INFRAST;FL00000H
kkH-yyyy-Px-11x-11;Terreni asserviti;0000;11;1111;ALI;FL_INFRAST;FL00000H
kkH-yyyy-Px-11x-12;Opere sistemaz. Terreno;0000;11;1111;ALI;FL_INFRAST;FL00000H
kkH-yyyy-Px-11x-13;Opere bonifica;0000;11;1111;ALI;FL_INFRAST;FL00000H
kkH-yyyy-Px-11x-14;Opere di difesa idraulica;0000;11;1111;ALI;FL_INFRAST;FL00000H
kkH-yyyy-Px-12x;Infrastrutture;0000;11;1110;ALI;FL_INFRAST;FL00000H
kkH-yyyy-Px-12x-10;Strade e Piazzali;0000;11;1110;ALI;FL_INFRAST;FL00000H
kkH-yyyy-Px-12x-11;Raccordi ferroviari;0000;11;1110;ALI;FL_INFRAST;FL00000H
kkH-yyyy-Px-12x-12;Rete idrica;0000;11;1110;ALI;FL_INFRAST;FL00000H
kkH-yyyy-Px-12x-13;Fognature acque bianche;0000;11;1110;ALI;FL_INFRAST;FL00000H
kkH-yyyy-Px-12x-14;Fognature acque nere;0000;11;1110;ALI;FL_INFRAST;FL00000H
kkH-yyyy-Px-12x-15;Recinzioni;0000;11;1110;ALI;FL_INFRAST;FL00000H
kkH-yyyy-Px-12x-16;Opere di giardinaggio e rimboschimento;0000;11;1110;ALI;FL_INFRAST;FL00000H
kkH-yyyy-Px-12x-17;Piazzuole atterraggio elicotteri;0000;11;1110;ALI;FL_INFRAST;FL00000H
kkH-yyyy-Px-12x-18;Parapetti;0000;11;1110;ALI;FL_INFRAST;FL00000H
kkH-yyyy-Px-13x;Conche e canali;0000;11;1120;ALI;FL_INFRAST;FL00000H
kkH-yyyy-Px-13x-10;Conche di navigazione;0000;11;1120;ALI;FL_INFRAST;FL00000H
kkH-yyyy-Px-13x-11;Canali irrigui;0000;11;1120;ALI;FL_INFRAST;FL00000H
kkH-yyyy-Px-13x-12;Rogge;0000;11;1120;ALI;FL_INFRAST;FL00000H
kkH-yyyy-Px-14x;Sistema trasporto;0000;11;1150;ALI;FL_INFRAST;FL00000H
kkH-yyyy-Px-14x-10;Teleferiche;0000;11;1150;ALI;FL_INFRAST;FL00000H
kkH-yyyy-Px-14x-11;Funivie;0000;11;1150;ALI;FL_INFRAST;FL00000H
kkH-yyyy-Px-14x-12;Ascensori e montacarichi;0000;11;1150;ALI;FL_INFRAST;FL00000H
kkH-yyyy-Px-14x-13;Funicolari e piani inclinati;0000;11;1150;ALI;FL_INFRAST;FL00000H
kkH-yyyy-Px-21x;Strutture O.C.Industriali;0000;11;1110;ALI;FL_INFRAST;FL00000H
kkH-yyyy-Px-21x-10;Sala macchine;0000;11;1110;ALI;FL_INFRAST;FL00000H
kkH-yyyy-Px-21x-11;Sala trasformatori;0000;11;1110;ALI;FL_INFRAST;FL00000H
kkH-yyyy-Px-21x-12;Sala quadri e/o controllo;0000;11;1110;ALI;FL_INFRAST;FL00000H
kkH-yyyy-Px-21x-13;Sala per apparecchiature AT e/o MT;0000;11;1110;ALI;FL_INFRAST;FL00000H
kkH-yyyy-Px-21x-14;Fabbricati vari per impianti ausiliari;0000;11;1110;ALI;FL_INFRAST;FL00000H
kkH-yyyy-Px-21x-15;Fabbricati annessi ad opere idrauliche;0000;11;1110;ALI;FL_INFRAST;FL00000H
kkH-yyyy-Px-21x-16;O.C. dei sistemi elettrici di trasf. Smist. Distribuz.;0000;11;1110;ALI;FL_INFRAST;FL00000H
kkH-yyyy-Px-22x;Impianti idrosanitari in edifici logistici ed industriali;0000;11;1110;ALI;FL_INFRAST;FL00000H
kkH-yyyy-Px-23x;Edifici logistici;0000;11;1110;ALI;FL_INFRAST;FL00000H
kkH-yyyy-Px-23x-10;Locali mensa o refettorio, spogliatoi foresteria;0000;11;1110;ALI;FL_INFRAST;FL00000H
kkH-yyyy-Px-23x-11;Uffici;0000;11;1110;ALI;FL_INFRAST;FL00000H
kkH-yyyy-Px-23x-12;Autorimessa officina, magazzini vari;0000;11;1110;ALI;FL_INFRAST;FL00000H
kkH-yyyy-Px-27x;Edifici per abitazione;0000;11;1110;ALI;FL_INFRAST;FL00000H
kkH-yyyy-Px-27x-10;Abitazioni per il personale;0000;11;1110;ALI;FL_INFRAST;FL00000H
kkH-yyyy-Px-27x-11;Case di guardia annesse ad opere idrauliche;0000;11;1110;ALI;FL_INFRAST;FL00000H
kkH-yyyy-Px-28x;Impianti di climatizzazione;0000;11;1150;ALI;FL_OTHER;FL00000H
kkH-yyyy-Px-28x-10;Impianti di climatizzazione centralizzati;0000;11;1150;ALI;FL_OTHER;FL00000H
kkH-yyyy-Px-28x-11;Condizionatori locali;0000;11;1150;ALI;FL_OTHER;FL00000H
kkH-yyyy-Px-29x;Impianti luce, forza motrice e comunicazioni;0000;11;1150;ALI;FL_OTHER;FL00000H
kkH-yyyy-Px-29x-10;Impianto luce e forza motrice;0000;11;1150;ALI;FL_OTHER;FL00000H
kkH-yyyy-Px-29x-11;Internet;0000;11;1150;ALI;FL_OTHER;FL00000H
kkH-yyyy-Px-29x-12;Impianto telefonico;0000;11;1150;ALI;FL_OTHER;FL00000H
kkH-yyyy-Px-29x-13;Impianto sorveglianza confini;0000;11;1150;ALI;FL_OTHER;FL00000H
kkH-yyyy-MG;Motogenratori;0000;12;1250;;;FL00000H
kkH-yyyy-MG-C00;Parti Comuni.;0000;12;1250;COI;FL_AUXSYST;FL00000H
kkH-yyyy-MG-D0x;Motogenratori MG n°;0000;12;1250;MOT;FL_AUXSYST;FL00000H
kkH-yyyy-Nx;NODO <Nome nodo>;;;;;;FL00000H
kkH-yyyy-Nx-31x;Opere di Captazione Derivazione e Convogliamento;0000;11;1120;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-31x-10;Struttura traversa e organi di scarico;0000;11;1120;DII;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-31x-11;Imbocco e organi di intercettazione;0000;11;1120;PAI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-31x-12;Griglie ;0000;11;1120;ALI;FL_MECHCOM;FL00000H
kkH-yyyy-Nx-31x-13;Galleria o tubaz.di convogl.in pressione;0000;11;1120;CGI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-31x-14;Gallerie convogl. a pelo libero e o canali;0000;11;1120;CGI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-31x-15;Immissioni;0000;11;1120;ISI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-31x-16;Organi intercett. di galleria e o canale convogliamento;0000;11;1120;PAI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-31x-17;Spillamenti da opere di convogliamento;0000;11;1120;ISI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-31x-18;Sgrigliatori;0000;11;1120;SLI;FL_MECHCOM;FL00000H
kkH-yyyy-Nx-31x-19;Immissioni con pompaggio;0000;11;1120;ISI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-31x-23;Strumenti di misurazione;0000;11;1180;SMI;FL_AUT&CON;FL00000H
kkH-yyyy-Nx-32x;Opere di Derivazione Provvisoria;0000;11;1120;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-32x-10;Diaframmi;0000;11;1120;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-32x-11;Sbarramento;0000;11;1120;ASI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-32x-12;Galleria o canale di deviazione;0000;11;1120;GAI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-32x-23;Strumenti di misurazione;0000;11;1180;SMI;FL_AUT&CON;FL00000H
kkH-yyyy-Nx-33x;DIGA <Nome della diga>;0000;11;1120;DII;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-33x-10;Diaframmi e opere di consolid. E imperm. In fondaz.;0000;11;1120;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-33x-11;STRUTTURA DELLA DIGA;0000;11;1120;STI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-33x-11-01;Struttura <tipo struttura>;0000;11;1120;STI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-33x-11-02;Struttura <tipo struttura>;0000;11;1120;STI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-33x-11-03;Struttura <tipo struttura>;0000;11;1120;STI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-33x-12;Tenuta in elevazione;0000;11;1120;STI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-33x-13;Opere di impermeabilizzazione serbatoio;0000;11;1120;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-33x-14;Sistemazione sponde;0000;11;1120;ASI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-33x-15;Altre opere;0000;11;1120;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Nx-33x-23;Strumenti di misurazione;0000;11;1180;SMI;FL_AUT&CON;FL00000H
kkH-yyyy-Nx-34x;Opere di scarico dell'invaso;0000;11;1120;SCI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-34x-10;Scarico di superficie;0000;11;1120;SCI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-34x-11;Scarico di alleggerimento o mezzofondo;0000;11;1120;SCI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-34x-12;Scarico di fondo;0000;11;1120;SCI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-34x-13;Scarico di esaurimento;0000;11;1120;SCI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-34x-23;Comandi, misurazioni e Sistema di Controllo;0000;11;1180;SMI;FL_AUT&CON;FL00000H
kkH-yyyy-Nx-35x;Opere di presa e derivazione;0000;11;1120;OPI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-35x-10;Imbocco ;0000;11;1120;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-35x-11;Organi di intercettazione;0000;11;1120;PAI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-35x-12;Griglie e sgrigliatori;0000;11;1120;ALI;FL_MECHCOM;FL00000H
kkH-yyyy-Nx-35x-13;Galleria in pressione;0000;11;1120;GAI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-35x-14;Gallerie  a pelo libero;0000;11;1120;GAI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-35x-15;Canale all'aperto;0000;11;1120;CGI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-35x-16;Immissioni a caduta;0000;11;1120;ISI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-35x-18;Spillamenti della derivazione;0000;11;1120;SLI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-35x-19;Immissioni con pompaggio;0000;11;1120;ISI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-35x-23;Comandi, misurazioni e Sistema di Controllo;0000;11;1180;SMI;FL_AUT&CON;FL00000H
kkH-yyyy-Nx-36x;Pozzo piezometrico di monte;0000;11;1120;PCI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-36x-10;Canna;0000;11;1120;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-36x-11;Camera di alimentazione;0000;11;1120;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-36x-12;Camera di espansione;0000;11;1120;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-36x-13;Sfioratore;0000;11;1120;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-36x-14;Finestre e porte stagne;0000;11;1120;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-36x-23;Strumenti di misurazione;0000;11;1180;SMI;FL_AUT&CON;FL00000H
kkH-yyyy-Nx-37x;Vasca di carico;0000;11;1120;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-37x-10;Vasca;0000;11;1120;STI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-37x-11;Organi di intercettazione alla vasca;0000;11;1120;PAI;FL_MECHCOM;FL00000H
kkH-yyyy-Nx-37x-12;Imbocco adduzione forzata;0000;11;1120;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-37x-13;Opere di scarico;0000;11;1120;SCI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-37x-14;Griglie e sgrigliatori;0000;11;1120;ALI;FL_MECHCOM;FL00000H
kkH-yyyy-Nx-37x-23;Comandi, misurazioni e Sistema di Controllo;0000;11;1180;SMI;FL_AUT&CON;FL00000H
kkH-yyyy-Nx-38x;Condotta;0000;11;1130;COF;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-38x-10;Intercettazione di monte;0000;11;1130;PAI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-38x-11;Sede all'aperto;0000;11;1130;ASI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-38x-12;Sede in pozzo;0000;11;1130;ASI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-38x-13;Sede in discenderia;0000;11;1130;ASI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-38x-14;Finestre e porte stagne;0000;11;1130;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-38x-15;Tubazione;0000;11;1130;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-38x-16;Collettore;0000;11;1130;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-38x-17;Spillamento della tubazione;0000;11;1130;SLI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-38x-23;Comandi, misurazioni e Sistema di Controllo;0000;11;1180;SMI;FL_AUT&CON;FL00000H
kkH-yyyy-Nx-39x;Opere di restituzione in galleria o canale;0000;11;1120;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-39x-10;Galleria in pressione;0000;11;1120;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-39x-11;Galleria a pelo libero;0000;11;1120;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-39x-12;Canale all'aperto;0000;11;1120;SMI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-39x-13;Sbocco, presa;0000;11;1120;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-39x-14;Organi di intercettazione;0000;11;1120;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-39x-18;Spillamenti da opere di restituzione;0000;11;1120;SLI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-39x-23;Strumenti di misurazione;0000;11;1180;SMI;FL_AUT&CON;FL00000H
kkH-yyyy-Nx-42x;Opere di sbarramento di valle serbatoio;0000;11;1120;DII;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-42x-10;Diaframma consolid.impermeab.fondaz.diga;0000;11;1120;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-42x-20;Struttura sbarramento;0000;11;1120;STI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-42x-23;Strumenti di misurazione;0000;11;1180;SMI;FL_AUT&CON;FL00000H
kkH-yyyy-Nx-42x-30;Tenuta in elevazione;0000;11;1120;STI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-42x-40;Opere di impermeabilizzazione serbatoio;0000;11;1120;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-42x-50;Sistemazione sponde;0000;11;1120;ASI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-42x-60;Altre opere;0000;11;1120;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Nx-43x;Opere di scarico dell'invaso a valle;0000;11;1120;SCI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-43x-10;Scarico di superficie;0000;11;1120;SCI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-43x-20;Scarico di alleggerimento o mezzofondo;0000;11;1120;SCI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-43x-23;Strumenti di misurazione;0000;11;1180;SMI;FL_AUT&CON;FL00000H
kkH-yyyy-Nx-43x-30;Scarico di fondo;0000;11;1120;SCI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-43x-40;Apparecchiature comando centralizzato;0000;11;1120;SCI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-43x-50;Scarico di esaurimento;0000;11;1120;SCI;FL_HYDRINF;FL00000H
kkH-yyyy-Nx-SSx;Alimentazione energia e impianti ausiliari;0000;11;1150;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Nx-SSx-10;Impianti elettrici;0000;11;1150;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Nx-SSx-11;Gruppo elettrogeno;0000;11;1150;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Nx-SSx-12;Strumentazioni osservazione e controllo;0000;11;1150;SMI;FL_AUT&CON;FL00000H
kkH-yyyy-Nx-SSx-13;Comunicazioni;0000;11;1150;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Nx-SSx-14;Attrezzatura montaggio e manutenzione;0000;11;1150;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Nx-SSx-15;Impianto di deghiacciamento;0000;11;1150;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Nx-SSx-18;Contatori Energia;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Nx-SSx-23;Strumenti di misurazione;0000;11;1180;SMI;FL_AUT&CON;FL00000H
kkH-yyyy-Dx;Nome centrale- DERIVAZIONE (Gr. 1, 2, ... y);;;;DEI;;FL00000H
kkH-yyyy-Dx-31x;Opere di Captazione Derivazione e Convogliamento;0000;11;1120;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-31x-10;Struttura traversa e organi di scarico;0000;11;1120;DII;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-31x-11;Imbocco e organi di intercettazione;0000;11;1120;PAI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-31x-12;Griglie ;0000;11;1120;ALI;FL_MECHCOM;FL00000H
kkH-yyyy-Dx-31x-13;Galleria o tubaz.di convogl.in pressione;0000;11;1120;CGI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-31x-14;Gallerie convogl. a pelo libero e o canali;0000;11;1120;CGI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-31x-15;Immissioni;0000;11;1120;ISI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-31x-16;Organi intercett. di galleria e o canale convogliamento;0000;11;1120;PAI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-31x-17;Spillamenti da opere di convogliamento;0000;11;1120;SLI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-31x-18;Sgrigliatori;0000;11;1120;SLI;FL_MECHCOM;FL00000H
kkH-yyyy-Dx-31x-19;Immissione con pompaggio;0000;11;1120;ISI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-31x-23;Strumenti di misurazione;0000;11;1180;SMI;FL_AUT&CON;FL00000H
kkH-yyyy-Dx-32x;Opere di Derivazione Provvisoria;0000;11;1120;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-32x-10;Diaframmi;0000;11;1120;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-32x-11;Sbarramento;0000;11;1120;ASI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-32x-12;Galleria o canale di deviazione;0000;11;1120;GAI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-32x-23;Strumenti di misurazione;0000;11;1180;SMI;FL_AUT&CON;FL00000H
kkH-yyyy-Dx-33x;Opere di sbarramento serbatoio;0000;11;1120;DII;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-33x-10;Diaframmi e opere di consolid. E imperm. In fondaz.;0000;11;1120;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-33x-11;Struttura sbarramento;0000;11;1120;STI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-33x-12;Tenuta in elevazione;0000;11;1120;STI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-33x-13;Opere di impermeabilizzazione serbatoio;0000;11;1120;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-33x-14;Sistemazione sponde;0000;11;1120;ASI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-33x-15;Altre opere;0000;11;1120;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Dx-33x-23;Strumenti di misurazione;0000;11;1180;SMI;FL_AUT&CON;FL00000H
kkH-yyyy-Dx-34x;Opere di scarico dell'invaso;0000;11;1120;SCI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-34x-10;Scarico di superficie;0000;11;1120;SCI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-34x-11;Scarico di alleggerimento o mezzofondo;0000;11;1120;SCI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-34x-12;Scarico di fondo;0000;11;1120;SCI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-34x-13;Scarico di esaurimento;0000;11;1120;SCI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-34x-23;Comandi, misurazioni e Sistema di Controllo;0000;11;1180;SMI;FL_AUT&CON;FL00000H
kkH-yyyy-Dx-35x;Opere di presa e derivazione;0000;11;1120;OPI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-35x-10;Imbocco ;0000;11;1120;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-35x-11;Organi di intercettazione;0000;11;1120;PAI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-35x-12;Griglie e sgrigliatori;0000;11;1120;ALI;FL_MECHCOM;FL00000H
kkH-yyyy-Dx-35x-13;Galleria in pressione;0000;11;1120;GAI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-35x-14;Gallerie  a pelo libero;0000;11;1120;GAI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-35x-15;Canale all'aperto;0000;11;1120;CGI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-35x-16;Immissioni a caduta;0000;11;1120;ISI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-35x-18;Spillamenti della derivazione;0000;11;1120;SLI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-35x-19;Immissioni con pompaggio;0000;11;1120;ISI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-35x-23;Comandi, misurazioni e Sistema di Controllo;0000;11;1180;SMI;FL_AUT&CON;FL00000H
kkH-yyyy-Dx-36x;Pozzo piezometrico di monte;0000;11;1120;PCI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-36x-10;Canna;0000;11;1120;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-36x-11;Camera di alimentazione;0000;11;1120;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-36x-12;Camera di espansione;0000;11;1120;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-36x-13;Sfioratore;0000;11;1120;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-36x-14;Finestre e porte stagne;0000;11;1120;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-36x-23;Strumenti di misurazione;0000;11;1180;SMI;FL_AUT&CON;FL00000H
kkH-yyyy-Dx-37x;Vasca di carico;0000;11;1120;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-37x-10;Vasca;0000;11;1120;STI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-37x-11;Organi di intercettazione alla vasca;0000;11;1120;PAI;FL_MECHCOM;FL00000H
kkH-yyyy-Dx-37x-12;Imbocco adduzione forzata;0000;11;1120;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-37x-13;Opere di scarico;0000;11;1120;SCI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-37x-14;Griglie e sgrigliatori;0000;11;1120;ALI;FL_MECHCOM;FL00000H
kkH-yyyy-Dx-37x-23;Comandi, misurazioni e Sistema di Controllo;0000;11;1180;SMI;FL_AUT&CON;FL00000H
kkH-yyyy-Dx-38x;Condotta;0000;11;1130;COF;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-38x-10;Intercettazione di monte;0000;11;1130;PAI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-38x-11;Sede all'aperto;0000;11;1130;ASI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-38x-12;Sede in pozzo;0000;11;1130;ASI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-38x-13;Sede in discenderia;0000;11;1130;ASI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-38x-14;Finestre e porte stagne;0000;11;1130;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-38x-15;Tubazione;0000;11;1130;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-38x-16;Collettore;0000;11;1130;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-38x-17;Spillamento della tubazione;0000;11;1130;SLI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-38x-23;Comandi, misurazioni e Sistema di Controllo;0000;11;1180;SMI;FL_AUT&CON;FL00000H
kkH-yyyy-Dx-39x;Opere di restituzione in galleria o canale;0000;11;1120;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-39x-10;Galleria in pressione;0000;11;1120;CSI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-39x-11;Galleria a pelo libero;0000;11;1120;CSI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-39x-12;Canale all'aperto;0000;11;1120;CSI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-39x-13;Sbocco, presa;0000;11;1120;CSI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-39x-14;Organi di intercettazione;0000;11;1120;PAI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-39x-18;Spillamenti da opere di restituzione;0000;11;1120;SLI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-39x-23;Strumenti di misurazione;0000;11;1180;SMI;FL_AUT&CON;FL00000H
kkH-yyyy-Dx-40x;Pozzo piezometrico di valle;0000;11;1120;PCI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-40x-10;Canna;0000;11;1120;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-40x-11;Camera di alimentazione;0000;11;1120;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-40x-12;Camera di espansione;0000;11;1120;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-40x-13;Sfioratore;0000;11;1120;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-40x-14;Finestre e porte stagne;0000;11;1120;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-40x-23;Strumenti di misurazione;0000;11;1180;SMI;FL_AUT&CON;FL00000H
kkH-yyyy-Dx-41x;Opere deviazione provvis. invaso a valle;0000;11;1120;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-41x-10;Sbarramento;0000;11;1120;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-41x-23;Strumenti di misurazione;0000;11;1180;SMI;FL_AUT&CON;FL00000H
kkH-yyyy-Dx-42x;Opere di sbarramento di valle serbatoio;0000;11;1120;DII;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-42x-10;Diaframma consolid.impermeab.fondaz.diga;0000;11;1120;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-42x-20;Struttura sbarramento;0000;11;1120;STI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-42x-23;Strumenti di misurazione;0000;11;1180;SMI;FL_AUT&CON;FL00000H
